time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/clip_range,train/loss,train/value_loss,train/learning_rate,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
169,86.05,55,86.05,296,9472,5900,-0.018093875143676996,0.01273586,-0.3574044793844223,0.7987034022808075,0.2,-0.03044132888317108,0.00012134879689256195,0.0003,0.090625,,
170,86.05,55,86.05,297,9504,5920,-0.010266480781137944,0.018910874,-0.3416114583611488,0.6969964802265167,0.2,-0.020479382947087288,7.172605910454877e-05,0.0003,0.0671875,,
170,86.05,56,86.05,298,9536,5940,-0.009673604927957057,0.0027263481,-0.36189125180244447,0.9115380048751831,0.2,-0.013629977591335773,4.132216527068522e-05,0.0003,0.1109375,,
170,86.05,56,86.05,299,9568,5960,-0.004142261482775212,0.00034194067,-0.34448820948600767,0.8984687775373459,0.2,-0.00594663992524147,4.398036353450152e-05,0.0003,0.0484375,,
170,87.63,56,87.63,300,9600,5980,-0.023766301572322845,0.008386294,-0.3124695301055908,0.7099385261535645,0.2,-0.02870946004986763,0.00012129205874771287,0.0003,0.1546875,,
170,87.63,56,87.63,301,9632,6000,-0.01396099990233779,0.011786179,-0.2803929656744003,0.8402515202760696,0.2,-0.019333167001605034,0.0013466677512042225,0.0003,0.071875,,
169,87.63,56,87.63,302,9664,6020,-0.005081247445195914,0.0055133933,-0.342098593711853,0.9063791111111641,0.2,-0.008797707967460155,0.0006509952625492587,0.0003,0.0796875,,
169,87.63,57,87.63,303,9696,6040,-0.0058931012637913225,0.005619729,-0.2938543125987053,0.5728738605976105,0.2,-0.011424810625612736,8.661660322104581e-05,0.0003,0.0796875,,
169,87.63,57,87.63,304,9728,6060,-0.005101960431784391,0.0015486134,-0.3219599828124046,0.8751838356256485,0.2,-0.007985059171915054,3.698619584611151e-05,0.0003,0.0828125,,
169,87.63,57,87.63,305,9760,6080,-0.01313087735325098,0.0070781345,-0.313644552230835,0.8397543728351593,0.2,-0.01861642487347126,7.069734028846142e-05,0.0003,0.14375,,
169,89.22,57,89.22,306,9792,6100,-0.026090093329548834,0.13604271,-0.2765161916613579,0.8101578950881958,0.2,-0.04793435335159302,7.830279628251446e-05,0.0003,0.1828125,,
169,89.22,58,89.22,307,9824,6120,-0.013913038745522499,0.010271246,-0.2946161612868309,0.9553719758987427,0.2,-0.017898879945278168,0.0009183930902509019,0.0003,0.1046875,,
169,89.22,58,89.22,308,9856,6140,-0.010547324363142253,0.00611555,-0.33536503463983536,0.9420818649232388,0.2,-0.017289986833930016,0.00020836374060309026,0.0003,0.1515625,,
169,89.22,58,89.22,309,9888,6160,-0.005879702605307102,0.008726878,-0.31659302562475206,0.7702943384647369,0.2,-0.01152083184570074,9.517458056507166e-05,0.0003,0.0359375,,
169,89.22,58,89.22,310,9920,6180,-0.044564536586403844,0.05572575,-0.30166294872760774,0.34353095293045044,0.2,-0.05979207158088684,6.495841480500531e-05,0.0003,0.215625,,
169,89.22,58,89.22,311,9952,6200,-0.013116405066102742,0.007936943,-0.2935926511883736,0.9405721053481102,0.2,-0.020564936101436615,5.3857374496146804e-05,0.0003,0.1109375,,
169,90.7,58,90.7,312,9984,6220,-0.009925906267017125,0.006386171,-0.3697261095046997,0.746369868516922,0.2,-0.017130548134446144,0.00010137071963072231,0.0003,0.228125,,
,,,,,10000,6240,-0.027880503237247466,0.09521261,-0.26158140823245046,0.9765462819486856,0.2,-0.0365166962146759,0.0005015245638787747,0.0003,0.15625,200.0,200.0
167,90.7,59,90.7,313,10016,,,,,,,,,,,,
167,90.7,60,90.7,314,10048,6260,-0.0035140583291649818,0.007685256,-0.3065804556012154,0.9025419279932976,0.2,-0.007937321439385414,0.0002944724568806123,0.0003,0.0875,,
166,90.7,60,90.7,315,10080,6280,-0.0054192420095205305,0.0028243447,-0.2834074437618256,0.7119347453117371,0.2,-0.007133643142879009,4.4238306327315516e-05,0.0003,0.0859375,,
166,90.7,60,90.7,316,10112,6300,-0.009400177933275699,0.003489242,-0.3022135555744171,0.8637778460979462,0.2,-0.013808381743729115,2.4234796819655456e-05,0.0003,0.115625,,
166,90.7,60,90.7,317,10144,6320,-0.029018426919355987,0.007895745,-0.35660889446735383,0.9395486935973167,0.2,-0.037325870245695114,3.684762359625893e-05,0.0003,0.228125,,
166,90.72,61,90.72,318,10176,6340,-0.012362006306648254,0.053104315,-0.30284019410610197,0.8486809879541397,0.2,-0.018457632511854172,4.036710433865665e-05,0.0003,0.2125,,
166,90.72,61,90.72,319,10208,6360,-0.02240649498999119,0.06903668,-0.31656733006238935,0.9746729489415884,0.2,-0.04073324427008629,0.000354630924994126,0.0003,0.178125,,
166,90.72,61,90.72,320,10240,6380,-0.00800915090367198,0.011091136,-0.312728987634182,0.8129572719335556,0.2,-0.014114762656390667,0.0001980963847017847,0.0003,0.1125,,
166,90.72,61,90.72,321,10272,6400,-0.03034444320946932,0.03340563,-0.2883961573243141,0.5820675790309906,0.2,-0.046731505542993546,0.00010946876609523315,0.0003,0.1421875,,
166,90.72,61,90.72,322,10304,6420,-0.002287327963858843,0.002810455,-0.30752713680267335,0.8538572788238525,0.2,-0.0030925751198083162,2.064572854578728e-05,0.0003,0.134375,,
166,90.72,62,90.72,323,10336,6440,-0.018428190611302853,0.07096249,-0.27941294461488725,0.8801753297448158,0.2,-0.026529181748628616,3.101491629422526e-05,0.0003,0.1734375,,
166,90.72,62,90.72,324,10368,6460,-0.0038236597552895545,0.00097356644,-0.2961878105998039,0.6495321989059448,0.2,-0.00778138916939497,4.318973747103882e-05,0.0003,0.009375,,
166,91.26,62,91.26,325,10400,6480,-0.01091720825061202,0.005514715,-0.2605376325547695,0.917989119887352,0.2,-0.01577688194811344,4.4993245273872164e-05,0.0003,0.08125,,
166,91.26,62,91.26,326,10432,6500,-0.010425887536257505,0.0050113015,-0.23001691848039627,0.7952877581119537,0.2,-0.017427166923880577,0.0010962120315525681,0.0003,0.05625,,
166,91.26,62,91.26,327,10464,6520,-0.012395666539669037,0.012160922,-0.2707208380103111,0.9401229470968246,0.2,-0.02049955539405346,0.000568292431125883,0.0003,0.1359375,,
166,91.26,63,91.26,328,10496,6540,-0.00508097056299448,0.003161152,-0.3018283575773239,0.7213822901248932,0.2,-0.012257277965545654,6.246740540518658e-05,0.0003,0.04375,,
166,91.26,63,91.26,329,10528,6560,-0.023828413151204587,0.008454204,-0.2154739558696747,0.5847342312335968,0.2,-0.030571484938263893,6.037525672581978e-05,0.0003,0.0984375,,
165,91.26,63,91.26,330,10560,6580,-0.02910211365669966,0.064246245,-0.2442104071378708,0.9441421553492546,0.2,-0.052351657301187515,6.346402797134943e-05,0.0003,0.1359375,,
165,92.96,63,92.96,331,10592,6600,-0.006978699285537004,0.0044242125,-0.2875125303864479,0.8060321658849716,0.2,-0.01039312593638897,6.017706514285237e-05,0.0003,0.0703125,,
165,92.96,64,92.96,332,10624,6620,-0.014801261480897665,0.010830046,-0.26323838382959364,0.9742532055824995,0.2,-0.024065574631094933,0.0004312213495722972,0.0003,0.0828125,,
165,92.96,64,92.96,333,10656,6640,-0.013601298816502095,0.013640024,-0.2568367287516594,0.9385057650506496,0.2,-0.02109379880130291,0.0003205697859812062,0.0003,0.0640625,,
165,92.96,64,92.96,334,10688,6660,-0.009920514049008488,0.040847898,-0.24138931632041932,0.7427151203155518,0.2,-0.018346352502703667,2.6946927664539545e-05,0.0003,0.08125,,
165,92.96,64,92.96,335,10720,6680,-0.0011261398904025555,0.003397393,-0.2647052899003029,0.9040725007653236,0.2,-0.003825456602498889,1.801100975171721e-05,0.0003,0.009375,,
165,92.96,65,92.96,336,10752,6700,-0.0019803579896688463,0.004150116,-0.29584111273288727,0.8816572353243828,0.2,-0.005047675222158432,3.109551234956598e-05,0.0003,0.065625,,
164,94.52,65,94.52,337,10784,6720,-0.01344692362472415,0.004621135,-0.323065248131752,0.7388360500335693,0.2,-0.017761124297976494,5.161591325304471e-05,0.0003,0.096875,,
164,94.52,65,94.52,338,10816,6740,-0.012868917267769574,0.0062350743,-0.24598733112215995,0.9731058645993471,0.2,-0.021242087706923485,0.000461506778083276,0.0003,0.0875,,
164,94.52,65,94.52,339,10848,6760,-0.01944802897050977,0.020919891,-0.29097301661968233,0.907284252345562,0.2,-0.028414960950613022,0.0001631982744584093,0.0003,0.1453125,,
164,94.52,66,94.52,340,10880,6780,-0.008450378105044365,0.009673967,-0.28510376065969467,0.7628943622112274,0.2,-0.015115533955395222,9.304661834903527e-05,0.0003,0.078125,,
164,94.52,66,94.52,341,10912,6800,-0.006294172070920467,0.0016225344,-0.26757955700159075,0.8934748619794846,0.2,-0.01339547149837017,2.3531715896751848e-05,0.0003,0.021875,,
164,94.52,66,94.52,342,10944,6820,-0.005610421672463417,0.0024992926,-0.29133946299552915,0.8112579435110092,0.2,-0.007573606912046671,3.8298326398944485e-05,0.0003,0.059375,,
164,96.31,66,96.31,343,10976,6840,-0.01567330565303564,0.04541811,-0.20398748889565468,0.28373444080352783,0.2,-0.020147942006587982,8.269699528682395e-05,0.0003,0.178125,,
164,96.31,66,96.31,344,11008,6860,-0.00625495919957757,0.00943143,-0.24696771651506425,0.984307212755084,0.2,-0.009397342801094055,0.000415093862102367,0.0003,0.0484375,,
164,96.31,67,96.31,345,11040,6880,-0.020914425048977135,0.0436267,-0.24453521147370338,0.7148700058460236,0.2,-0.037607740610837936,0.0005448518888442778,0.0003,0.10625,,
164,96.31,67,96.31,346,11072,6900,-0.009228763030841946,0.013703755,-0.22084204778075217,0.927521251142025,0.2,-0.03072521649301052,0.00019337794510647653,0.0003,0.025,,
164,96.31,67,96.31,347,11104,6920,-0.009173541236668825,0.015460872,-0.26866373121738435,0.713450163602829,0.2,-0.010738161392509937,7.748284770059399e-05,0.0003,0.134375,,
164,96.31,67,96.31,348,11136,6940,-0.0230637077242136,0.053899176,-0.2739996284246445,0.8610562086105347,0.2,-0.04231105372309685,2.5550681039021582e-05,0.0003,0.109375,,
164,96.31,67,96.31,349,11168,6960,-0.0020326029043644667,0.006866874,-0.2748488947749138,0.8504829704761505,0.2,-0.006108913104981184,3.5814135708278626e-05,0.0003,0.034375,,
164,98.08,68,98.08,350,11200,6980,-0.0023071041330695154,0.003799703,-0.26062021106481553,0.9051378071308136,0.2,-0.004642612766474485,4.3390647078922484e-05,0.0003,0.059375,,
164,98.08,68,98.08,351,11232,7000,-0.012264134548604488,0.011725879,-0.258537557721138,0.8221197426319122,0.2,-0.02012847736477852,0.0012620905268704518,0.0003,0.06875,,
164,98.08,68,98.08,352,11264,7020,-0.01427000630646944,0.0049382076,-0.2921956032514572,0.9324265494942665,0.2,-0.022657150402665138,0.0008943889493821189,0.0003,0.0359375,,
164,98.08,68,98.08,353,11296,7040,-0.008595137391239405,0.015420316,-0.28913315683603286,0.695258378982544,0.2,-0.011990944854915142,4.863851909249206e-05,0.0003,0.0828125,,
164,98.08,68,98.08,354,11328,7060,-0.014652431290596724,0.007507857,-0.3433553323149681,0.8272784054279327,0.2,-0.022710872814059258,3.985992061643629e-05,0.0003,0.1453125,,
164,98.08,69,98.08,355,11360,7080,-0.007754465192556381,0.011375366,-0.32613440304994584,0.6463969051837921,0.2,-0.01747126877307892,6.954774744372116e-05,0.0003,0.0890625,,
164,99.6,69,99.6,356,11392,7100,-0.0020258639007806776,0.001520074,-0.33005489259958265,0.8322640061378479,0.2,-0.004479437135159969,6.733011332471506e-05,0.0003,0.0390625,,
164,99.6,69,99.6,357,11424,7120,-0.011860914807766677,0.011514947,-0.3130484357476234,0.9649277776479721,0.2,-0.023392699658870697,0.0003776530036702752,0.0003,0.0671875,,
164,99.6,69,99.6,358,11456,7140,-0.017413259018212557,0.03749436,-0.31114919036626815,0.9249347299337387,0.2,-0.023616259917616844,9.854818454186897e-05,0.0003,0.15,,
164,99.6,69,99.6,359,11488,7160,-0.012912917044013738,0.04130695,-0.28536294102668763,0.06674820184707642,0.2,-0.024385854601860046,6.190224867168581e-05,0.0003,0.0921875,,
164,99.6,69,99.6,360,11520,7180,-0.007413936592638492,0.0024803737,-0.36003648191690446,0.9426487945020199,0.2,-0.010684440843760967,2.4913270681281575e-05,0.0003,0.196875,,
164,99.6,70,99.6,361,11552,7200,-0.016434697806835173,0.0049053766,-0.3396007165312767,0.6835600137710571,0.2,-0.023719443008303642,7.294501051546831e-05,0.0003,0.1328125,,
164,100.93,70,100.93,362,11584,7220,-0.005173917859792709,0.004160487,-0.3064659103751183,0.8213981091976166,0.2,-0.010502951219677925,7.61399227030779e-05,0.0003,0.0875,,
164,100.93,70,100.93,363,11616,7240,-0.004593555256724358,0.0013566557,-0.30984354615211485,0.9740103706717491,0.2,-0.005779120605438948,0.0005452129975310527,0.0003,0.053125,,
165,100.93,70,100.93,364,11648,7260,-0.012498020566999913,0.020851064,-0.30362565964460375,0.90593221783638,0.2,-0.02059624344110489,0.00021550998390011954,0.0003,0.1546875,,
165,100.93,70,100.93,365,11680,7280,-0.0018304665572941303,0.0009806976,-0.2784528359770775,0.8711293935775757,0.2,-0.004037761595100164,4.773723394464468e-05,0.0003,0.025,,
165,100.93,70,100.93,366,11712,7300,-0.011605871468782425,0.003421749,-0.27631096839904784,0.7950509935617447,0.2,-0.014630694873631,3.82724718292593e-05,0.0003,0.0765625,,
165,100.93,71,100.93,367,11744,7320,-0.020406396221369506,0.0044579227,-0.34116317629814147,0.9494662508368492,0.2,-0.023839380592107773,3.491371185191383e-05,0.0003,0.146875,,
165,102.47,71,102.47,368,11776,7340,-0.016628500074148178,0.010567568,-0.31995468884706496,0.8253088593482971,0.2,-0.022406186908483505,8.377760650546406e-05,0.0003,0.2359375,,
165,102.47,71,102.47,369,11808,7360,-0.0028312601149082183,0.0021983199,-0.23846343979239465,0.9689483530819416,0.2,-0.004013278521597385,0.00029496027855202556,0.0003,0.021875,,
165,102.47,71,102.47,370,11840,7380,-0.008560066018253565,0.001891071,-0.24940200522542,-2.7217893600463867,0.2,-0.017458682879805565,0.00012466012594813947,0.0003,0.025,,
165,102.47,71,102.47,371,11872,7400,-0.0005135264247655869,0.0018562647,-0.23720933645963668,0.7336271703243256,0.2,-0.0038303665351122618,0.00018236845280625858,0.0003,0.0125,,
165,102.47,72,102.47,372,11904,7420,-0.0035131585784256457,0.0034571607,-0.30488172769546507,0.778866320848465,0.2,-0.008276314474642277,2.6278650875610764e-05,0.0003,0.00625,,
165,102.47,72,102.47,373,11936,7440,-0.003352569416165352,0.00090520084,-0.24963479489088058,0.9273283332586288,0.2,-0.010123424232006073,2.908205271978659e-05,0.0003,0.034375,,
165,102.47,72,102.47,374,11968,7460,-0.01289333114400506,0.047608458,-0.24716233238577842,0.7669200897216797,0.2,-0.01759650558233261,3.0366308510565432e-05,0.0003,0.0953125,,
165,104.24,72,104.24,375,12000,7480,-0.003163010533899069,0.0026731621,-0.25739905387163164,0.19212102890014648,0.2,-0.005255286581814289,4.138341514590138e-05,0.0003,0.0609375,,
165,104.24,72,104.24,376,12032,7500,-0.0156475939322263,0.025187068,-0.25135174840688707,0.9375125132501125,0.2,-0.02702048420906067,0.00013921919562562835,0.0003,0.059375,,
165,104.24,72,104.24,377,12064,7520,-0.02044525626115501,0.031132441,-0.29057237803936004,0.8640519380569458,0.2,-0.030707357451319695,0.00019529368946678006,0.0003,0.0921875,,
165,104.24,73,104.24,378,12096,7540,-0.0060628136619925495,0.0023093084,-0.2958784133195877,0.5939562916755676,0.2,-0.009267833083868027,3.3247266128455524e-05,0.0003,0.0671875,,
165,104.24,73,104.24,379,12128,7560,-0.00399644710123539,0.0017581303,-0.2785214588046074,0.9066324010491371,0.2,-0.009765500202775002,1.976547400772688e-05,0.0003,0.01875,,
165,104.24,73,104.24,380,12160,7580,-0.016461383923888205,0.006640667,-0.2806384563446045,0.756546750664711,0.2,-0.019582130014896393,2.7997523102385457e-05,0.0003,0.0984375,,
165,105.82,73,105.82,381,12192,7600,-0.008784850873053075,0.020705843,-0.29616374149918556,0.8520978391170502,0.2,-0.011597104370594025,3.5756522356678035e-05,0.0003,0.1859375,,
165,105.82,73,105.82,382,12224,7620,-0.005604211753234267,0.0057332544,-0.27197369635105134,0.9705448485910892,0.2,-0.007927079685032368,0.00035926291020587086,0.0003,0.0515625,,
165,105.82,73,105.82,383,12256,7640,-0.004688789788633585,0.015223372,-0.2860990628600121,0.9319176375865936,0.2,-0.005920158699154854,0.00012530333297036122,0.0003,0.1265625,,
165,105.82,74,105.82,384,12288,7660,-0.0029623197857290505,0.0008142013,-0.24432394057512283,0.8568924367427826,0.2,-0.005752803757786751,2.4627823677292326e-05,0.0003,0.0234375,,
165,105.82,74,105.82,385,12320,7680,-0.009656245168298484,0.009554095,-0.31494196951389314,0.9170735105872154,0.2,-0.015123363584280014,1.5813392792551895e-05,0.0003,0.2015625,,
166,105.82,74,105.82,386,12352,7700,-0.0020184092223644256,0.003512944,-0.3022307217121124,0.7855262756347656,0.2,-0.00701838219538331,2.4997197988341215e-05,0.0003,0.09375,,
166,107.64,74,107.64,387,12384,7720,-0.038754585571587084,0.095506735,-0.3031303912401199,0.8379110246896744,0.2,-0.06643529236316681,3.996784489572747e-05,0.0003,0.2078125,,
166,107.64,74,107.64,388,12416,7740,-0.004870499856770039,0.006413023,-0.2508126087486744,0.9628964513540268,0.2,-0.007646843791007996,0.0005577751886448823,0.0003,0.05625,,
166,107.64,74,107.64,389,12448,7760,-0.007785273622721434,0.021991082,-0.2972226694226265,0.8707189112901688,0.2,-0.012068666517734528,0.00024339972515008412,0.0003,0.1171875,,
166,107.64,75,107.64,390,12480,7780,-0.005365351494401693,0.0043560797,-0.2847175657749176,0.8305400162935257,0.2,-0.008250480517745018,7.026566054264549e-05,0.0003,0.075,,
166,107.64,75,107.64,391,12512,7800,-0.003214292041957378,0.0011854153,-0.31362048983573915,0.6924645006656647,0.2,-0.008535542525351048,2.8021718799209337e-05,0.0003,0.0,,
166,107.64,75,107.64,392,12544,7820,-0.035627571679651734,0.055961195,-0.2959807559847832,0.9135838970541954,0.2,-0.05072185397148132,1.8272885608894284e-05,0.0003,0.1921875,,
166,109.17,75,109.17,393,12576,7840,-0.02138002710416913,0.086606026,-0.2583880670368671,0.8420826196670532,0.2,-0.025554528459906578,3.180940739184734e-05,0.0003,0.1765625,,
166,109.17,75,109.17,394,12608,7860,-0.010900248680263758,0.04273793,-0.2748470172286034,0.9802566878497601,0.2,-0.016090024262666702,0.00026453794052940796,0.0003,0.15,,
166,109.17,75,109.17,395,12640,7880,-0.006985119264572859,0.021911234,-0.2600669413805008,-1.0065128803253174,0.2,-0.01072890404611826,0.0002787114433886018,0.0003,0.1078125,,
166,109.17,76,109.17,396,12672,7900,-0.0160312470048666,0.039063066,-0.2504640884697437,0.6848145425319672,0.2,-0.022290363907814026,0.00030761172965867447,0.0003,0.1359375,,
166,109.17,76,109.17,397,12704,7920,-0.017732606269419193,0.063681796,-0.28307163566350935,0.20898693799972534,0.2,-0.02882651425898075,3.8232628503465095e-05,0.0003,0.1265625,,
166,109.17,76,109.17,398,12736,7940,-0.00689260084182024,0.0046508685,-0.3083146780729294,0.9374281018972397,0.2,-0.011676806956529617,1.6888998925423947e-05,0.0003,0.134375,,
166,109.17,76,109.17,399,12768,7960,-0.004985699756070971,0.0037260521,-0.3357159987092018,0.7062771320343018,0.2,-0.006863252259790897,3.9041378022375285e-05,0.0003,0.1140625,,
166,109.42,76,109.42,400,12800,7980,-0.005684339441359043,0.00258396,-0.332788023352623,0.8048194497823715,0.2,-0.009564412757754326,4.515597256613546e-05,0.0003,0.1,,
166,109.42,76,109.42,401,12832,8000,-0.00575406951829791,0.0009434242,-0.2592947408556938,0.771357923746109,0.2,-0.010151887312531471,0.0007325095502892509,0.0003,0.0390625,,
166,109.42,77,109.42,402,12864,8020,-0.01299798432737589,0.059395038,-0.2829180896282196,0.6261284947395325,0.2,-0.01647154800593853,0.0010574061248917132,0.0003,0.1171875,,
166,109.42,77,109.42,403,12896,8040,-0.001716256607323885,0.0056326445,-0.33550961762666703,0.6561270654201508,0.2,-0.0029673250392079353,3.365163720445707e-05,0.0003,0.059375,,
166,109.42,77,109.42,404,12928,8060,-0.0056667803786695,0.008676559,-0.33330263048410413,0.8842746466398239,0.2,-0.007262182421982288,2.4736044906603638e-05,0.0003,0.0734375,,
166,109.42,77,109.42,405,12960,8080,-0.003197101643308997,0.002577804,-0.36411194056272506,0.8208265602588654,0.2,-0.005090243183076382,3.228436110020993e-05,0.0003,0.034375,,
167,110.4,77,110.4,406,12992,8100,-0.005895782075822353,0.009631575,-0.3074528068304062,0.7292979955673218,0.2,-0.010152323171496391,5.1559314488258676e-05,0.0003,0.13125,,
167,110.4,77,110.4,407,13024,8120,-0.028565360326319934,0.06845167,-0.2918950691819191,0.9728889893740416,0.2,-0.046032100915908813,0.00023368338952423073,0.0003,0.1375,,
167,110.4,78,110.4,408,13056,8140,-0.01448181103914976,0.06658539,-0.28841184377670287,0.8613302856683731,0.2,-0.050686582922935486,0.0001286132464883849,0.0003,0.090625,,
167,110.4,78,110.4,409,13088,8160,-0.023270265944302083,0.0091633545,-0.2919011414051056,0.4074118733406067,0.2,-0.028696538880467415,6.686219494440593e-05,0.0003,0.1875,,
167,110.4,78,110.4,410,13120,8180,-0.014748432580381632,0.009800237,-0.26585350930690765,0.7698250114917755,0.2,-0.021520644426345825,2.7016901640308788e-05,0.0003,0.090625,,
167,110.4,78,110.4,411,13152,8200,-0.0153071247972548,0.003875847,-0.3449717596173286,0.9282170236110687,0.2,-0.020670277997851372,2.3235374328578473e-05,0.0003,0.08125,,
167,111.42,78,111.42,412,13184,8220,-0.006091613695025444,0.0020946702,-0.3411213934421539,0.5999880433082581,0.2,-0.01568061299622059,3.715824436767434e-05,0.0003,0.0421875,,
167,111.42,78,111.42,413,13216,8240,-0.00037156706675887106,0.0076715806,-0.3177543208003044,0.9808500204235315,0.2,-0.003145374823361635,0.00018190501286881046,0.0003,0.034375,,
167,111.42,79,111.42,414,13248,8260,-0.014118184195831418,0.048549928,-0.30624560862779615,0.8698678612709045,0.2,-0.021083345636725426,0.00018592689593788236,0.0003,0.1609375,,
167,111.42,79,111.42,415,13280,8280,-0.002206267789006233,0.009153515,-0.2932029038667679,0.5117367804050446,0.2,-0.003477107733488083,3.7395015897345726e-05,0.0003,0.05625,,
167,111.42,79,111.42,416,13312,8300,-0.015448064357042313,0.00582508,-0.29167705625295637,0.9120510146021843,0.2,-0.021416155621409416,1.0224421998827893e-05,0.0003,0.096875,,
167,111.42,79,111.42,417,13344,8320,-0.025923211593180895,0.08768014,-0.3097745791077614,0.840469479560852,0.2,-0.03436310961842537,1.676601325470983e-05,0.0003,0.2140625,,
167,111.62,79,111.62,418,13376,8340,-0.0034159449860453606,0.004189899,-0.32842372357845306,0.6074349880218506,0.2,-0.006466339807957411,2.4281737773890198e-05,0.0003,0.059375,,
167,111.62,79,111.62,419,13408,8360,-0.015709580294787882,0.022571435,-0.2356444478034973,0.9752134159207344,0.2,-0.022307410836219788,0.00026088665617862716,0.0003,0.1,,
167,111.62,80,111.62,420,13440,8380,-0.0070142419077456,0.0043032486,-0.27936277240514756,0.7898368239402771,0.2,-0.012026909738779068,0.0001511402671894757,0.0003,0.1015625,,
167,111.62,80,111.62,421,13472,8400,-0.00837735589593649,0.024733908,-0.2684983015060425,0.796455055475235,0.2,-0.016881203278899193,0.00011868871515616775,0.0003,0.0671875,,
167,111.62,80,111.62,422,13504,8420,-0.0022327187471091747,0.0014585005,-0.25094292908906934,0.8726114332675934,0.2,-0.006260981783270836,1.2857024603363244e-05,0.0003,0.025,,
167,111.62,80,111.62,423,13536,8440,-0.030829822830855846,0.061804518,-0.2558743081986904,0.8520806133747101,0.2,-0.0364350862801075,1.2861907225669712e-05,0.0003,0.225,,
167,111.62,80,111.62,424,13568,8460,-0.02189688989892602,0.08866988,-0.2621562585234642,0.870910182595253,0.2,-0.02948635444045067,1.4672617840005842e-05,0.0003,0.1453125,,
167,112.96,80,112.96,425,13600,8480,-0.021302315592765807,0.05925943,-0.2638212129473686,0.4571947455406189,0.2,-0.02964453585445881,2.1854131205145677e-05,0.0003,0.1453125,,
168,112.96,81,112.96,426,13632,8500,-0.01637941934168339,0.008776398,-0.24878640100359917,0.9644282795488834,0.2,-0.022339098155498505,7.476236569345929e-05,0.0003,0.08125,,
168,112.96,81,112.96,427,13664,8520,-0.009258117247372865,0.0077899434,-0.24430668354034424,0.07526606321334839,0.2,-0.019536245614290237,0.00016571108208154328,0.0003,0.0359375,,
168,112.96,81,112.96,428,13696,8540,-0.01055269706994295,0.016920425,-0.27035139948129655,0.596825510263443,0.2,-0.013859273865818977,2.1066967474325792e-05,0.0003,0.196875,,
168,112.96,81,112.96,429,13728,8560,-0.009715012088418008,0.0045117447,-0.3301758423447609,0.9343783780932426,0.2,-0.01280122809112072,8.979626500149607e-06,0.0003,0.1140625,,
168,112.96,81,112.96,430,13760,8580,-0.02324207266792655,0.003170995,-0.2848099946975708,0.8996798172593117,0.2,-0.02446771040558815,1.773342246451648e-05,0.0003,0.109375,,
168,113.52,81,113.52,431,13792,8600,-0.025639915280044077,0.012133165,-0.2630020260810852,0.5611176192760468,0.2,-0.043474480509757996,3.6357098906592e-05,0.0003,0.1734375,,
168,113.52,82,113.52,432,13824,8620,-0.0047298924997448925,0.0054434184,-0.21183186694979667,0.9770806338638067,0.2,-0.00609512347728014,0.00018858014009310865,0.0003,0.05,,
168,113.52,82,113.52,433,13856,8640,-0.0010546097531914712,0.0033295946,-0.19345866069197654,0.8767102807760239,0.2,-0.0011557695688679814,6.0491152726172e-05,0.0003,0.0375,,
168,113.52,82,113.52,434,13888,8660,-0.00045239198952913285,0.0020617656,-0.28993276953697206,0.8759694397449493,0.2,-0.0015467682387679815,1.4473127521341667e-05,0.0003,0.0,,
168,113.52,82,113.52,435,13920,8680,-0.002570772124454379,0.0006332025,-0.21295860931277275,0.9152874052524567,0.2,-0.00378391589038074,8.840437294566072e-06,0.0003,0.0390625,,
168,113.52,82,113.52,436,13952,8700,-0.025312051363289356,0.0249959,-0.24746157228946686,0.9106023833155632,0.2,-0.03793724253773689,1.1585661673052527e-05,0.0003,0.128125,,
168,113.52,82,113.52,437,13984,8720,-0.0014805329963564872,0.00046805386,-0.25762478858232496,0.8641705811023712,0.2,-0.0035146335139870644,2.5093743829529558e-05,0.0003,0.025,,
168,113.52,83,113.52,438,14016,8740,-0.010876224469393491,0.012796527,-0.19997128322720528,0.9651802144944668,0.2,-0.013695749454200268,0.0004247954027960077,0.0003,0.08125,,
168,113.52,83,113.52,439,14048,8760,-0.011853798106312752,0.008373963,-0.18884133249521257,0.6195162832736969,0.2,-0.01994180679321289,9.148821663984563e-05,0.0003,0.0765625,,
168,113.52,83,113.52,440,14080,8780,-0.005250376183539629,0.00134065,-0.16557884141802787,0.8458528816699982,0.2,-0.013207787647843361,8.421803577220998e-05,0.0003,0.0015625,,
168,113.52,83,113.52,441,14112,8800,-0.022688807733356953,0.05947096,-0.23331811726093293,0.7912980318069458,0.2,-0.02828327752649784,1.302663299611595e-05,0.0003,0.184375,,
168,113.52,83,113.52,442,14144,8820,-0.008895252225920558,0.005772249,-0.26470728516578673,0.9247541427612305,0.2,-0.013219120912253857,1.3578981202044815e-05,0.0003,0.0890625,,
168,113.52,83,113.52,443,14176,8840,-0.0010825859382748604,0.00058656186,-0.1292841836810112,0.6793508529663086,0.2,-0.0015556149883195758,2.5828291973084562e-05,0.0003,0.0171875,,
168,113.52,84,113.52,444,14208,8860,-0.013394504599273205,0.010450207,-0.12732839286327363,0.9837052877992392,0.2,-0.042755816131830215,0.00011987190591753461,0.0003,0.0203125,,
