time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/iterations,train/n_updates,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/loss,train/entropy_loss,train/approx_kl,train/clip_range,train/explained_variance,train/value_loss,eval/mean_reward,eval/mean_ep_length
161,52.28735632183908,52.28735632183908,28,4672,146,2900,0.0003,0.01875,-0.0024552322924137116,0.10268475115299225,-0.48715060353279116,0.0023052385,0.2,0.7150375247001648,1.6353689298033713,,
161,52.28735632183908,52.28735632183908,29,4704,147,2920,0.0003,0.2015625,-0.022003837302327155,0.023630663752555847,-0.4556433901190758,0.01976695,0.2,-0.2025318145751953,0.42773592099547386,,
161,52.28735632183908,52.28735632183908,29,4736,148,2940,0.0003,0.0078125,-0.0026087481528520584,0.011991914361715317,-0.4856185182929039,0.0028654346,0.2,-0.326582670211792,0.1919968569651246,,
161,53.96590909090909,53.96590909090909,29,4768,149,2960,0.0003,0.1078125,-0.012765069771558047,-0.006092016585171223,-0.5069175809621811,0.021278352,0.2,-0.07673346996307373,0.14729922311380506,,
162,53.96590909090909,53.96590909090909,29,4800,150,2980,0.0003,0.0203125,-0.007582689449191093,-0.012675300240516663,-0.47112263590097425,0.005453001,0.2,-0.19332349300384521,0.0952431034296751,,
162,53.96590909090909,53.96590909090909,29,4832,151,3000,0.0003,0.26875,-0.030637291073799134,-0.026412146165966988,-0.43084676861763,0.03994003,0.2,-0.22711646556854248,0.10784117365255952,,
162,53.96590909090909,53.96590909090909,29,4864,152,3020,0.0003,0.078125,-0.0053243512287735936,-0.003965327050536871,-0.4724059641361237,0.0044391556,0.2,0.16943633556365967,0.07399894944392145,,
162,54.7752808988764,54.7752808988764,30,4896,153,3040,0.0003,0.1171875,-0.0044859305024147035,2.4131499230861664e-05,-0.5106684595346451,0.01241503,0.2,0.1406208872795105,0.06233455957844854,,
162,54.7752808988764,54.7752808988764,30,4928,154,3060,0.0003,0.00625,0.0002726661041378975,74.09868621826172,-0.4633440598845482,0.0037442856,0.2,0.0064626336097717285,153.90989685058594,,
162,54.7752808988764,54.7752808988764,30,4960,155,3080,0.0003,0.0015625,-0.001655605062842369,0.033579275012016296,-0.4104999408125877,0.0013242923,0.2,-0.37797999382019043,0.15449663512408734,,
163,54.7752808988764,54.7752808988764,30,4992,156,3100,0.0003,0.14375,-0.015354115236550569,-0.021827412769198418,-0.39715468883514404,0.008844852,0.2,-0.019739627838134766,0.05322609643917531,,
163,54.7752808988764,54.7752808988764,30,5024,157,3120,0.0003,0.1328125,-0.0089970120228827,-0.012524408288300037,-0.48328363448381423,0.00412096,0.2,0.1115121841430664,0.04556297513190657,,
163,56.06666666666667,56.06666666666667,30,5056,158,3140,0.0003,0.378125,-0.03514981810003519,-0.03703618422150612,-0.4843374818563461,0.024151186,0.2,0.44527655839920044,0.03309640572406351,,
163,56.06666666666667,56.06666666666667,31,5088,159,3160,0.0003,0.1671875,-0.026666994951665402,73.5540542602539,-0.5253714829683304,0.01930783,0.2,0.0123518705368042,158.62634506225587,,
163,56.06666666666667,56.06666666666667,31,5120,160,3180,0.0003,0.1640625,-0.0335241025313735,-0.036302633583545685,-0.4378625750541687,0.03444018,0.2,0.567909836769104,0.07564472239464522,,
163,56.06666666666667,56.06666666666667,31,5152,161,3200,0.0003,0.1640625,-0.03812906593084335,-0.051072586327791214,-0.4834078073501587,0.044253986,0.2,-0.061982035636901855,0.03233959472272545,,
163,56.06666666666667,56.06666666666667,31,5184,162,3220,0.0003,0.025,-0.0030335635878145696,-0.005489104427397251,-0.3903685763478279,0.00505759,0.2,-2.263312339782715,0.04778717583976686,,
163,56.06666666666667,56.06666666666667,31,5216,163,3240,0.0003,0.0859375,-0.016412631794810294,-0.018938075751066208,-0.3801745370030403,0.002392116,0.2,-0.7313647270202637,0.020293999754358083,,
164,57.64835164835165,57.64835164835165,31,5248,164,3260,0.0003,0.315625,-0.042277523595839736,-0.04833157733082771,-0.34894318133592606,0.09985493,0.2,0.4659842252731323,0.02166826818138361,,
164,57.64835164835165,57.64835164835165,32,5280,165,3280,0.0003,0.2234375,-0.026037357840687038,-0.026829686015844345,-0.43653044253587725,0.011094042,0.2,-0.22318506240844727,0.013413091073743999,,
164,57.64835164835165,57.64835164835165,32,5312,166,3300,0.0003,0.0625,-0.0038470150902867317,-0.00747831491753459,-0.34381203353405,0.016973682,0.2,-1.1836473941802979,0.01616878198692575,,
164,57.64835164835165,57.64835164835165,32,5344,167,3320,0.0003,0.1921875,-0.020107395388185977,-0.025334620848298073,-0.35347695648670197,0.017599504,0.2,0.3598300814628601,0.007598134205909446,,
164,57.64835164835165,57.64835164835165,32,5376,168,3340,0.0003,0.190625,-0.021282808762043713,-0.02437558025121689,-0.33611905127763747,0.051704828,0.2,-0.1860337257385254,0.009501013701083139,,
164,57.64835164835165,57.64835164835165,32,5408,169,3360,0.0003,0.04375,-0.0036439213901758192,-0.005197001155465841,-0.34202684462070465,0.004793396,0.2,-0.5470654964447021,0.005457684700377286,,
164,57.64835164835165,57.64835164835165,32,5440,170,3380,0.0003,0.046875,-0.006053394824266434,-0.012462139129638672,-0.44254391044378283,0.0062828884,0.2,-0.10108542442321777,0.005104958970332518,,
165,59.19565217391305,59.19565217391305,33,5472,171,3400,0.0003,0.128125,-0.004672874603420496,-0.007427622564136982,-0.4566023886203766,0.010174303,0.2,0.16006743907928467,0.0034683984675211834,,
165,59.19565217391305,59.19565217391305,33,5504,172,3420,0.0003,0.075,-0.02374130245298147,-0.03202202916145325,-0.37935387492179873,0.02641407,0.2,0.766277551651001,0.0033194500050740317,,
165,59.19565217391305,59.19565217391305,33,5536,173,3440,0.0003,0.140625,-0.02155229076743126,-0.03411533683538437,-0.4132009997963905,0.0072868215,0.2,0.4775489568710327,0.00527335008373484,,
165,59.19565217391305,59.19565217391305,33,5568,174,3460,0.0003,0.184375,-0.020508399605751036,-0.02691478654742241,-0.32277553528547287,0.015464871,0.2,-1.0159337520599365,0.0020055188710102812,,
165,59.19565217391305,59.19565217391305,33,5600,175,3480,0.0003,0.1234375,-0.024101882055401803,-0.030034121125936508,-0.32224415987730026,0.033239216,0.2,-0.3436819314956665,0.0017737342743203044,,
165,59.19565217391305,59.19565217391305,33,5632,176,3500,0.0003,0.0,-0.00011653536930680274,-0.0006402196595445275,-0.31796636432409286,0.00051629264,0.2,0.5072496831417084,0.0008637010803795419,,
165,60.70967741935484,60.70967741935484,34,5664,177,3520,0.0003,0.0390625,-0.003151591867208481,-0.006219436414539814,-0.27380717545747757,0.001249684,0.2,-2.0539114475250244,0.0009949317478458396,,
165,60.70967741935484,60.70967741935484,34,5696,178,3540,0.0003,0.1296875,-0.00867037931457162,-0.013529525138437748,-0.36812120079994204,0.017350435,0.2,0.843480184674263,0.000719065068551572,,
166,60.70967741935484,60.70967741935484,34,5728,179,3560,0.0003,0.2125,-0.027541534509509802,-0.042523741722106934,-0.36826473027467727,0.05647909,0.2,-1.6072611808776855,0.001080514090426732,,
166,60.70967741935484,60.70967741935484,34,5760,180,3580,0.0003,0.128125,-0.03280305378139019,-0.05954981595277786,-0.3475134551525116,0.050750434,0.2,-3.334196090698242,0.0005228099947998998,,
166,60.70967741935484,60.70967741935484,34,5792,181,3600,0.0003,0.203125,-0.006897516874596476,-0.010076547972857952,-0.3866668060421944,0.0076546203,0.2,-1.0873463153839111,0.00028386536650941706,,
166,60.70967741935484,60.70967741935484,34,5824,182,3620,0.0003,0.0359375,-0.010477516241371632,-0.01927783526480198,-0.37957006096839907,0.0031398972,0.2,0.9194949641823769,0.0001889998610749899,,
166,62.191489361702125,62.191489361702125,35,5856,183,3640,0.0003,0.309375,-0.0334737928584218,-0.03902420401573181,-0.3795827776193619,0.0662033,0.2,0.4714328646659851,0.0005474051806231728,,
166,62.191489361702125,62.191489361702125,35,5888,184,3660,0.0003,0.09375,-0.012855157908052205,-0.015049624256789684,-0.3425143927335739,0.020113913,0.2,0.9224600493907928,0.0001893601340270834,,
166,62.191489361702125,62.191489361702125,35,5920,185,3680,0.0003,0.165625,-0.0122626013122499,-0.018240103498101234,-0.3648769840598106,0.036813624,0.2,-0.3858346939086914,0.00021185127206990728,,
167,62.191489361702125,62.191489361702125,35,5952,186,3700,0.0003,0.0078125,-0.0031310719437897204,-0.006889950484037399,-0.3080444887280464,0.001977698,0.2,-7.626465797424316,0.00016892718922463247,,
167,62.191489361702125,62.191489361702125,35,5984,187,3720,0.0003,0.2703125,-0.012212645262479782,-0.01480654627084732,-0.3243177324533463,0.049647216,0.2,-10.1052885055542,0.00017878016042232047,,
167,62.191489361702125,62.191489361702125,35,6016,188,3740,0.0003,0.2421875,-0.03534282501786947,-0.06375298649072647,-0.3420476570725441,0.14764276,0.2,-10.405651092529297,8.664303586556344e-05,,
167,63.642105263157895,63.642105263157895,36,6048,189,3760,0.0003,0.2375,-0.03032088465988636,-0.04338962212204933,-0.3573424771428108,0.043611728,0.2,0.7774511426687241,4.391571601445321e-05,,
167,63.642105263157895,63.642105263157895,36,6080,190,3780,0.0003,0.1859375,-0.027867962792515754,-0.0383218377828598,-0.365070241689682,0.015220367,0.2,0.906376987695694,0.00010537016569287517,,
167,63.642105263157895,63.642105263157895,36,6112,191,3800,0.0003,0.10625,-0.022564082685858012,-0.03638116642832756,-0.28411692976951597,0.04604031,0.2,-0.3318427801132202,0.00016855236517585582,,
167,63.642105263157895,63.642105263157895,36,6144,192,3820,0.0003,0.015625,-0.004211314860731364,-0.013451029546558857,-0.36872781068086624,0.0068003144,0.2,0.459860622882843,8.883296341082314e-05,,
167,63.642105263157895,63.642105263157895,36,6176,193,3840,0.0003,0.0921875,-0.01676788432523608,-0.027753867208957672,-0.3565598696470261,0.013192643,0.2,0.5928532481193542,3.508193967718398e-05,,
167,63.642105263157895,63.642105263157895,37,6208,194,3860,0.0003,0.1140625,-0.01633711960166693,-0.02526770904660225,-0.3610666021704674,0.005098859,0.2,0.15424519777297974,0.00011159934329043608,,
167,63.642105263157895,63.642105263157895,37,6240,195,3880,0.0003,0.034375,-0.005745103862136602,-0.008344127796590328,-0.33838728070259094,0.006762419,0.2,-2.4507296085357666,5.111024147481657e-05,,
167,65.0625,65.0625,37,6272,196,3900,0.0003,0.2734375,-0.027683716733008623,-0.038150474429130554,-0.3401185914874077,0.0821346,0.2,-13.439842224121094,2.9749819077551365e-05,,
168,65.0625,65.0625,37,6304,197,3920,0.0003,0.0,-0.0023339267820119856,-0.010753285139799118,-0.3760267645120621,0.0019818936,0.2,0.7678910195827484,7.242505344038364e-05,,
168,65.0625,65.0625,37,6336,198,3940,0.0003,0.0734375,-0.00874472944997251,-0.018330594524741173,-0.3710135921835899,0.03544366,0.2,-0.9562560319900513,3.136284067295492e-05,,
168,65.0625,65.0625,37,6368,199,3960,0.0003,0.1125,-0.007181545719504356,-0.00917066726833582,-0.34997084438800813,0.003652119,0.2,-2.9175100326538086,5.14901246788213e-05,,
168,65.0625,65.0625,37,6400,200,3980,0.0003,0.16875,-0.012956387922167778,-0.018207628279924393,-0.3760888993740082,0.033745438,0.2,0.08857595920562744,2.7431584476289574e-05,,
168,65.0625,65.0625,38,6432,201,4000,0.0003,0.053125,-0.00994088645093143,-0.014528428204357624,-0.3815391853451729,0.0049435263,0.2,0.21207702159881592,9.069980023923563e-06,,
168,66.45360824742268,66.45360824742268,38,6464,202,4020,0.0003,0.040625,-0.0074818780645728115,-0.013359514996409416,-0.31541656255722045,0.011990234,0.2,0.03133159875869751,3.4341588252573275e-05,,
168,66.45360824742268,66.45360824742268,38,6496,203,4040,0.0003,0.125,-0.01739052589982748,-0.023465214297175407,-0.34079955220222474,0.023965409,0.2,0.9193854257464409,4.220475893816911e-05,,
168,66.45360824742268,66.45360824742268,38,6528,204,4060,0.0003,0.00625,-0.00174650177359581,-0.003290391294285655,-0.36296461820602416,0.0046084663,0.2,-3.432481288909912,2.7636797403829406e-05,,
168,66.45360824742268,66.45360824742268,38,6560,205,4080,0.0003,0.1,-0.009673766698688269,-0.011494060046970844,-0.3113462522625923,0.014746416,0.2,-1.69185209274292,1.4979718207541736e-05,,
168,66.45360824742268,66.45360824742268,39,6592,206,4100,0.0003,0.1796875,-0.018060754332691432,-0.030387049540877342,-0.30991823226213455,0.05257545,0.2,-0.01743495464324951,2.6707761116995242e-05,,
168,66.45360824742268,66.45360824742268,39,6624,207,4120,0.0003,0.034375,-0.005114502273499966,-0.011008715257048607,-0.2308324731886387,0.0070039425,0.2,-10.494094848632812,2.704326952880365e-05,,
169,67.81632653061224,67.81632653061224,39,6656,208,4140,0.0003,0.0796875,-0.0035097118467092513,-0.004417702555656433,-0.2626329466700554,0.0019322447,0.2,-20.78262710571289,1.367631730317953e-05,,
169,67.81632653061224,67.81632653061224,39,6688,209,4160,0.0003,0.1546875,-0.03290084805339575,-0.05065980926156044,-0.27772405594587324,0.07800672,0.2,0.9890208169817924,1.4791171497563483e-05,,
169,67.81632653061224,67.81632653061224,39,6720,210,4180,0.0003,0.1015625,-0.010517325531691313,-0.015088365413248539,-0.2904939979314804,0.02342889,0.2,0.847980409860611,5.663019783241907e-05,,
169,67.81632653061224,67.81632653061224,39,6752,211,4200,0.0003,0.03125,-0.0026376424357295036,-0.0050967116840183735,-0.2776922404766083,0.0029834313,0.2,-1.3761968612670898,2.0924239470332397e-05,,
169,67.81632653061224,67.81632653061224,40,6784,212,4220,0.0003,0.115625,-0.012560638599097729,-0.017695186659693718,-0.2458891749382019,0.02030415,0.2,0.30632346868515015,3.0986854471848344e-05,,
169,67.81632653061224,67.81632653061224,40,6816,213,4240,0.0003,0.0375,-0.013384731858968735,-0.0223033856600523,-0.22123099416494368,0.013970201,0.2,0.7705905735492706,1.6031247832870575e-05,,
169,69.15151515151516,69.15151515151516,40,6848,214,4260,0.0003,0.0,-0.0009354791603982448,-0.006125462707132101,-0.26962557137012483,0.0009886334,0.2,0.6384147107601166,7.920472012301615e-06,,
169,69.15151515151516,69.15151515151516,40,6880,215,4280,0.0003,0.059375,-0.008157202694565057,-0.010482652112841606,-0.23847185149788858,0.012630063,0.2,0.9400841854512691,9.804374212762922e-06,,
169,69.15151515151516,69.15151515151516,40,6912,216,4300,0.0003,0.096875,-0.01618729382753372,-0.027480149641633034,-0.26980003863573077,0.029394291,0.2,0.8169634491205215,2.488743311914732e-05,,
169,69.15151515151516,69.15151515151516,40,6944,217,4320,0.0003,0.03125,-0.023655114881694316,-0.070904441177845,-0.2296482652425766,0.013190213,0.2,-0.8162579536437988,1.840013119362993e-05,,
169,69.15151515151516,69.15151515151516,41,6976,218,4340,0.0003,0.2328125,-0.014889852050691843,-0.01651272363960743,-0.2847166836261749,0.06303082,0.2,-12.501283645629883,1.601015178493981e-05,,
170,69.15151515151516,69.15151515151516,41,7008,219,4360,0.0003,0.15,-0.024312408966943623,-0.033574752509593964,-0.3016024067997932,0.07328996,0.2,-0.45387136936187744,2.0216571465425658e-05,,
169,69.15151515151516,69.15151515151516,41,7040,220,4380,0.0003,0.05,-0.007645545620471239,-0.014791425317525864,-0.31031124740839006,0.013050469,0.2,0.8537012040615082,5.5178606999106705e-06,,
169,70.46,70.46,41,7072,221,4400,0.0003,0.05,-0.003881820011883974,-0.005178678315132856,-0.343489433825016,0.0012623938,0.2,0.4572170376777649,9.477736875851406e-06,,
170,70.46,70.46,41,7104,222,4420,0.0003,0.0796875,-0.014813038427382708,-0.023489074781537056,-0.2680425852537155,0.015949864,0.2,0.8939259648323059,8.036701783566968e-05,,
170,70.46,70.46,41,7136,223,4440,0.0003,0.08125,-0.01012922367081046,-0.01398046500980854,-0.3194301873445511,0.0026017763,0.2,-0.37515127658843994,2.1546050629694945e-05,,
170,70.46,70.46,42,7168,224,4460,0.0003,0.1203125,-0.0066571483388543125,-0.009739679284393787,-0.3344603717327118,0.007540225,0.2,-0.8700323104858398,9.290388470617473e-06,,
170,70.46,70.46,42,7200,225,4480,0.0003,0.0453125,-0.015046058874577283,-0.023836247622966766,-0.25466493293643,0.0063580554,0.2,-1.6470296382904053,1.925076549014193e-05,,
170,70.46,70.46,42,7232,226,4500,0.0003,0.1203125,-0.02449629893526435,-0.03454975783824921,-0.2632408976554871,0.005475398,0.2,-0.4632211923599243,9.162184232991421e-06,,
170,72.23,72.23,42,7264,227,4520,0.0003,0.1265625,-0.021884360210970046,-0.03455633670091629,-0.2571694955229759,0.026826084,0.2,0.09563958644866943,1.5182850575001794e-05,,
170,72.23,72.23,42,7296,228,4540,0.0003,0.146875,-0.024309626128524543,-0.039002954959869385,-0.2799992740154266,0.01883284,0.2,0.9573109969496727,2.232829510830925e-05,,
170,72.23,72.23,42,7328,229,4560,0.0003,0.0875,-0.0212222445756197,-0.036885812878608704,-0.25060912817716596,0.021002915,0.2,0.1606733798980713,3.822563612629892e-05,,
170,72.23,72.23,43,7360,230,4580,0.0003,0.034375,-0.015843070298433303,-0.03071771189570427,-0.30368965268135073,0.009101985,0.2,0.7918085306882858,1.2209363262627448e-05,,
170,72.23,72.23,43,7392,231,4600,0.0003,0.2125,-0.016783085744827987,-0.020336180925369263,-0.32012701630592344,0.03748151,0.2,0.41261762380599976,5.9679918012989217e-05,,
170,72.23,72.23,43,7424,232,4620,0.0003,0.1046875,-0.005375440604984761,-0.006666188128292561,-0.31476266831159594,0.014169427,0.2,0.13762235641479492,2.0307602517277702e-05,,
170,74.04,74.04,43,7456,233,4640,0.0003,0.15625,-0.01931521100923419,-0.02544603869318962,-0.29936679601669314,0.007582715,0.2,0.4811195731163025,2.619444539959659e-05,,
171,74.04,74.04,43,7488,234,4660,0.0003,0.0828125,-0.019398273900151253,-0.027023890987038612,-0.29688126444816587,0.012007413,0.2,0.8997275456786156,3.455105015746085e-05,,
171,74.04,74.04,43,7520,235,4680,0.0003,0.1078125,-0.0066459146328270435,-0.011214746162295341,-0.2898154303431511,0.010105174,0.2,0.5946363210678101,5.4770005044701973e-05,,
171,74.04,74.04,44,7552,236,4700,0.0003,0.1,-0.016932423412799835,-0.021218767389655113,-0.2776595205068588,0.019915204,0.2,-6.110514163970947,7.572785989395925e-06,,
171,74.04,74.04,44,7584,237,4720,0.0003,0.0,-0.00045638596639037133,-0.001333384308964014,-0.291806124150753,0.00011991896,0.2,-4.481424331665039,6.3115585362538695e-06,,
171,74.04,74.04,44,7616,238,4740,0.0003,0.0578125,-0.006243573501706123,-0.009876984171569347,-0.22044809833168982,0.002786152,0.2,-0.1122891902923584,1.3592133382189785e-05,,
171,75.81,75.81,44,7648,239,4760,0.0003,0.1203125,-0.034820981416851284,-0.054643359035253525,-0.20211559981107713,0.10169338,0.2,0.2918580174446106,3.6253247162676414e-05,,
171,75.81,75.81,44,7680,240,4780,0.0003,0.034375,-0.020662933867424727,-0.02871641330420971,-0.23631537854671478,0.011842168,0.2,0.8361314684152603,2.8589999965333844e-05,,
171,75.81,75.81,44,7712,241,4800,0.0003,0.028125,-0.003358953632414341,-0.005677372682839632,-0.2253280259668827,0.0046096575,0.2,0.07364684343338013,5.502234798768768e-05,,
171,75.81,75.81,45,7744,242,4820,0.0003,0.05625,-0.006693193875253201,-0.011805109679698944,-0.24895899519324302,0.014596348,0.2,-4.177194118499756,7.978424309840194e-06,,
171,75.81,75.81,45,7776,243,4840,0.0003,0.040625,-0.0026315166614949703,-0.003562730737030506,-0.2169536456465721,0.0018538879,0.2,-4.014603137969971,8.03426173661137e-06,,
171,75.81,75.81,45,7808,244,4860,0.0003,0.0546875,-0.0033530201762914658,-0.009454778395593166,-0.3048690602183342,0.017231794,0.2,-1.4716277122497559,6.9905734790154385e-06,,
171,75.81,75.81,45,7840,245,4880,0.0003,0.2859375,-0.023520053923130037,-0.032020654529333115,-0.33490307033061983,0.0119796125,0.2,-0.3196406364440918,6.599554535569041e-06,,
172,77.61,77.61,45,7872,246,4900,0.0003,0.121875,-0.011092226393520832,-0.023966846987605095,-0.2914536401629448,0.044144355,0.2,-5.741379261016846,1.338826518804126e-05,,
172,77.61,77.61,45,7904,247,4920,0.0003,0.003125,-0.0006714598275721073,-0.0026818267069756985,-0.24379993006587028,0.0005644765,0.2,0.8897054195404053,5.332312448445009e-05,,
172,77.61,77.61,46,7936,248,4940,0.0003,0.059375,-0.0024336676113307478,-0.0028809010982513428,-0.21213903725147248,0.0069619007,0.2,-9.516672134399414,1.777001971277059e-05,,
172,77.61,77.61,46,7968,249,4960,0.0003,0.009375,-0.00185608034953475,-0.0030106808990240097,-0.24164103269577025,0.0024292516,0.2,-3.063577651977539,6.344530766000389e-06,,
172,77.61,77.61,46,8000,250,4980,0.0003,0.1015625,-0.017547577153891325,-0.025355452671647072,-0.23525927737355232,0.023447258,0.2,0.4379972219467163,2.5211686352122343e-05,,
172,77.61,77.61,46,8032,251,5000,0.0003,0.0,-0.0006836694665253162,-0.0015343568520620465,-0.23832070380449294,0.0011442145,0.2,-5.031582832336426,1.7359979392495006e-05,,
172,79.42,79.42,46,8064,252,5020,0.0003,0.1875,-0.016536515578627585,-0.024041935801506042,-0.21154243424534797,0.088065624,0.2,-7.362687110900879,5.0655938503041396e-05,,
172,79.42,79.42,46,8096,253,5040,0.0003,0.115625,-0.010202509164810181,-0.018172629177570343,-0.30921088010072706,0.0056929244,0.2,0.8613105118274689,2.7949850846198387e-05,,
172,79.42,79.42,47,8128,254,5060,0.0003,0.0,0.00047996584326028826,5.664353375323117e-05,-0.27162260711193087,0.00019591767,0.2,-3.028766632080078,1.995102265937021e-05,,
172,79.42,79.42,47,8160,255,5080,0.0003,0.01875,-0.0027031122706830503,-0.003884161589667201,-0.262613320350647,0.0021743923,0.2,-2.6241559982299805,1.0675361727408017e-05,,
172,79.42,79.42,47,8192,256,5100,0.0003,0.046875,-0.006304393755272031,-0.014704510569572449,-0.26930995285511017,0.014843682,0.2,0.5938933491706848,1.4086221108300379e-05,,
172,79.42,79.42,47,8224,257,5120,0.0003,0.0734375,-0.012289334554225206,-0.022971639409661293,-0.2661818191409111,0.009379118,0.2,-0.7903342247009277,8.301243019559479e-06,,
172,81.12,81.12,47,8256,258,5140,0.0003,0.021875,-0.0016372270882129669,-0.0030152653343975544,-0.25079416632652285,0.0014107227,0.2,0.5900049805641174,6.294080390034651e-06,,
172,81.12,81.12,47,8288,259,5160,0.0003,0.06875,-0.0073082903400063515,-0.013613450340926647,-0.28000991344451903,0.005583709,0.2,0.833413377404213,2.1699763328797418e-05,,
172,81.12,81.12,48,8320,260,5180,0.0003,0.1703125,-0.007546341884881258,-0.011204839684069157,-0.3074944019317627,0.009875123,0.2,-4.6721882820129395,1.4583635584131116e-05,,
172,81.12,81.12,48,8352,261,5200,0.0003,0.0296875,-0.005455425009131432,-0.012458845041692257,-0.3152973040938377,0.0083468165,0.2,-2.3771543502807617,1.4406465970751014e-05,,
172,81.12,81.12,48,8384,262,5220,0.0003,0.0296875,-0.0013916117139160633,-0.0019897890742868185,-0.30777725130319594,0.004919586,0.2,-3.2527360916137695,1.1508953184602433e-05,,
172,81.12,81.12,48,8416,263,5240,0.0003,0.103125,-0.022746759559959175,-0.03568044677376747,-0.2527463331818581,0.023499224,0.2,-1.4995567798614502,1.817245511119836e-05,,
173,82.93,82.93,48,8448,264,5260,0.0003,0.0703125,-0.014117271360009908,-0.01774618960916996,-0.15801642835140228,0.006238306,0.2,-18.85738754272461,1.0038107893706183e-05,,
173,82.93,82.93,48,8480,265,5280,0.0003,0.0,0.0003023084253072739,0.0002873671182896942,-0.23087059408426286,0.00043205265,0.2,0.9793931115418673,6.021101535225171e-06,,
173,82.93,82.93,49,8512,266,5300,0.0003,0.0671875,-0.023721081484109164,-0.041091322898864746,-0.17447249665856362,0.028149487,0.2,0.7003076374530792,3.102381961070932e-05,,
173,82.93,82.93,49,8544,267,5320,0.0003,0.0359375,-0.0003495284356176853,-0.0006856659310869873,-0.19416979998350142,0.0017969087,0.2,0.5940027236938477,1.2559727520056185e-05,,
173,82.93,82.93,49,8576,268,5340,0.0003,0.0140625,-0.002833359222859144,-0.006055778823792934,-0.10244828015565872,0.001436377,0.2,-1.7908563613891602,1.8152912525692953e-05,,
173,82.93,82.93,49,8608,269,5360,0.0003,0.0078125,-0.0017920643091201781,-0.004048680420964956,-0.2052248552441597,0.0034192642,0.2,-9.507862091064453,9.51797283050837e-06,,
173,82.93,82.93,49,8640,270,5380,0.0003,0.0328125,-0.002175622619688511,-0.002580375177785754,-0.189627443253994,0.0013264883,0.2,-0.23399055004119873,6.682021853521291e-06,,
173,84.68,84.68,49,8672,271,5400,0.0003,0.0765625,-0.00959542728960514,-0.011640116572380066,-0.1702924981713295,0.022718599,0.2,-0.4102787971496582,7.879857412262936e-06,,
173,84.68,84.68,50,8704,272,5420,0.0003,0.04375,-0.008285375405102968,-0.017792044207453728,-0.1994922585785389,0.018108768,0.2,0.9555637650191784,7.547616987721995e-05,,
173,84.68,84.68,50,8736,273,5440,0.0003,0.128125,-0.019307103008031845,-0.030641794204711914,-0.2343582257628441,0.015377827,0.2,0.27232038974761963,6.94401915097842e-05,,
173,84.68,84.68,50,8768,274,5460,0.0003,0.03125,-0.01253673741593957,-0.02351166121661663,-0.23150925636291503,0.006070493,0.2,0.2737917900085449,1.4586063070964882e-05,,
173,84.68,84.68,50,8800,275,5480,0.0003,0.078125,-0.010171335749328136,-0.018640849739313126,-0.29876258969306946,0.016161311,0.2,0.26896917819976807,2.948160545201972e-05,,
173,84.68,84.68,50,8832,276,5500,0.0003,0.075,-0.011715721152722836,-0.017265569418668747,-0.24649957120418547,0.019535175,0.2,-0.1511920690536499,1.0618235637593899e-05,,
173,86.45,86.45,50,8864,277,5520,0.0003,0.06875,-0.0036563118919730186,-0.006133124232292175,-0.2685058191418648,0.0055112783,0.2,-12.206352233886719,7.678576344005705e-06,,
173,86.45,86.45,51,8896,278,5540,0.0003,0.0109375,-0.0021136135794222353,-0.0030247268732637167,-0.21881662383675576,0.0006771181,0.2,0.9444866292178631,2.9871282640669962e-05,,
173,86.45,86.45,51,8928,279,5560,0.0003,0.0796875,-0.016050881147384642,-0.033148396760225296,-0.2865645557641983,0.023308773,0.2,0.6504324972629547,1.3544828334488557e-05,,
174,86.45,86.45,51,8960,280,5580,0.0003,0.1078125,-0.016317841969430445,-0.03791389614343643,-0.315560856461525,0.037716355,0.2,0.8370341062545776,3.027823759111925e-05,,
174,86.45,86.45,51,8992,281,5600,0.0003,0.0484375,-0.008573120925575495,-0.01537693478167057,-0.2599805504083633,0.015028141,0.2,0.8237671703100204,5.496265584952198e-05,,
174,86.45,86.45,51,9024,282,5620,0.0003,0.0734375,-0.005158242117613554,-0.006861708592623472,-0.2917521119117737,0.0022289874,0.2,-0.7500510215759277,9.428966586710886e-06,,
174,88.28,88.28,52,9056,283,5640,0.0003,0.1515625,-0.019291436951607465,-0.029805513098835945,-0.29529159516096115,0.0388721,0.2,-0.7390569448471069,8.669954831930227e-06,,
174,88.28,88.28,52,9088,284,5660,0.0003,0.109375,-0.015914845187216996,-0.02144426666200161,-0.26365475803613664,0.004659391,0.2,0.9870452368631959,3.229860431019915e-05,,
174,88.28,88.28,52,9120,285,5680,0.0003,0.04375,-0.005261284485459328,-0.009263605810701847,-0.2701280310750008,0.0034101391,0.2,0.6899003684520721,0.00015238261948979925,,
174,88.28,88.28,52,9152,286,5700,0.0003,0.0484375,-0.005533767305314541,-0.008051090873777866,-0.28313800096511843,0.00074390694,0.2,-7.53697395324707,2.5386381639691536e-05,,
174,88.28,88.28,52,9184,287,5720,0.0003,0.028125,-0.008247004635632039,-0.015881340950727463,-0.26264342591166495,0.008296138,0.2,-4.094294548034668,1.8063805600831984e-05,,
174,88.28,88.28,52,9216,288,5740,0.0003,0.040625,-0.005326683539897204,-0.010888442397117615,-0.21488883569836617,0.011155112,0.2,0.40100520849227905,2.5748768621269846e-05,,
